make,model,year,trim,engine,drivetrain,transmission,body_style,region
Land Rover,Range Rover,2015,Vogue,4.4L SDV8 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2016,HSE,3.0L V6 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2016,Autobiography,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2016,Vogue,4.4L SDV8 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2017,HSE,3.0L V6 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2017,Autobiography,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2017,Vogue,4.4L SDV8 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2018,HSE,3.0L V6 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2018,Autobiography,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2018,Vogue,4.4L SDV8 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2019,HSE,3.0L V6 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2019,Autobiography,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2019,Vogue,4.4L SDV8 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2020,HSE,3.0L V6 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2020,Autobiography,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2020,Vogue,4.4L SDV8 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2021,HSE,3.0L V6 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2021,Autobiography,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2021,Vogue,4.4L SDV8 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2022,HSE,3.0L V6 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2022,Autobiography,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2022,Vogue,4.4L SDV8 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2023,HSE,3.0L V6 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2023,Autobiography,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover,2023,Vogue,4.4L SDV8 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2005,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2005,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2006,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2006,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2007,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2007,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2008,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2008,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2009,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2009,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2010,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2010,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2011,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2011,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2012,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2012,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2013,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2013,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2014,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2014,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2015,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2015,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2016,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2016,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2017,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2017,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2018,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2018,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2019,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2019,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2020,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2020,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2021,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2021,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2022,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2022,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2023,HSE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Range Rover Sport,2023,SVR,5.0L V8 Supercharged,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2005,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2005,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2006,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2006,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2007,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2007,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2008,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2008,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2009,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2009,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2010,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2010,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2011,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2011,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2012,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2012,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2013,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2013,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2014,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2014,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2015,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2015,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2016,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2016,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2017,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2017,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2018,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2018,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2019,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2019,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2020,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2020,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2021,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2021,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2022,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2022,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2023,SE,3.0L SDV6 Diesel,FWD,Automatic,SUV,JDM/TZ
Land Rover,Discovery,2023,HSE Luxury,3.0L Si6,FWD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2005,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2005,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2005,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2006,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2006,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2006,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2007,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2007,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2007,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2008,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2008,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2008,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2009,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2009,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2009,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2010,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2010,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2010,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2011,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2011,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2011,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2012,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2012,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2012,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2013,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2013,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2013,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2014,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2014,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2014,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2015,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2015,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2015,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2016,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2016,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2016,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2017,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2017,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2017,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2018,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2018,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2018,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2019,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2019,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2019,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2020,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2020,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2020,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2021,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2021,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2021,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2022,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2022,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2022,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2023,90,2.2L Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2023,110,2.4L Puma Diesel,4WD,Automatic,SUV,JDM/TZ
Land Rover,Defender,2023,110 X,3.0L P400,4WD,Automatic,SUV,JDM/TZ
Volkswagen,Golf,2005,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2005,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2005,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2006,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2006,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2006,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2007,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2007,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2007,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2008,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2008,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2008,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2009,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2009,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2009,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2010,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2010,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2010,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2011,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2011,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2011,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2012,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2012,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2012,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2013,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2013,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2013,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2014,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2014,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2014,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2015,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2015,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2015,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2016,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2016,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2016,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2017,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2017,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2017,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2018,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2018,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2018,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2019,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2019,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2019,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2020,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2020,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2020,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2021,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2021,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2021,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2022,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2022,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2022,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2023,TSI,1.4L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2023,GTI,2.0L Turbo,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Golf,2023,R,2.0L Turbo 4Motion,FWD,Automatic,Hatchback,JDM/TZ
Volkswagen,Touareg,2005,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2005,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2006,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2006,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2007,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2007,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2008,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2008,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2009,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2009,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2010,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2010,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2011,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2011,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2012,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2012,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2013,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2013,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2014,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2014,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2015,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2015,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2016,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2016,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2017,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2017,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2018,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2018,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2019,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2019,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2020,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2020,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2021,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2021,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2022,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2022,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2023,V6,3.0L TDI V6,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Touareg,2023,V8,4.2L TDI V8,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2008,Track & Field,2.0L TSI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2008,R-Line,2.0L TDI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2009,Track & Field,2.0L TSI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2009,R-Line,2.0L TDI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2010,Track & Field,2.0L TSI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2010,R-Line,2.0L TDI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2011,Track & Field,2.0L TSI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2011,R-Line,2.0L TDI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2012,Track & Field,2.0L TSI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2012,R-Line,2.0L TDI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2013,Track & Field,2.0L TSI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2013,R-Line,2.0L TDI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2014,Track & Field,2.0L TSI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2014,R-Line,2.0L TDI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2015,Track & Field,2.0L TSI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2015,R-Line,2.0L TDI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2016,Track & Field,2.0L TSI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2016,R-Line,2.0L TDI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2017,Track & Field,2.0L TSI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2017,R-Line,2.0L TDI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2018,Track & Field,2.0L TSI,FWD,Automatic,SUV,JDM/TZ
Volkswagen,Tiguan,2018,R-Line,2.0L TDI,FWD,Automatic,SUV,JDM/TZ
